"Code","Stock","Sector","Open","Last","Prv Close","Chg","High","Low","Y-High","Y-Low","Vol","DY*","B%","Vol MA (20)","RSI (14)","MACD (26, 12)","EPS*","P/E","Status","Mode"
="8311","PESONA","103","0.380","0.400","0.375","+0.025","0.400","0.375","0.385","0.200","73241","","77","2392000","80%","0.012","2.90","12.46","Active","Real Time"
="8338","DATAPRP","105","0.110","0.105","0.105","-","0.110","0.105","0.175","0.085","10363","","18","2425735","63%","0.002","-3.27","","Active","Real Time"
="8346","PRKCORP","164","0.250","0.250","0.250","-","0.250","0.250","0.440","0.235","20","","-","14890","42%","-0.019","2.58","1.50","Active, Alert","Real Time"
="8362","KYM","102","0.290","0.290","0.270","+0.020","0.290","0.290","0.380","0.230","1","","-","28360","43%","-0.007","1.25","23.13","Active","Real Time"
="8397","TNLOGIS","164","0.805","0.805","0.810","-0.005","0.805","0.790","0.810","0.610","458","2.29%","97","123460","73%","0.020","7.88","10.01","Active","Real Time"
="8419","PANSAR","102","0.535","0.535","0.535","-","0.535","0.535","0.630","0.515","693","0.75%","100","71070","47%","-0.004","5.17","10.58","Active","Real Time"
="8419PA","PANSAR-PA","102","","","0.550","","-","-","0.620","0.505","0","","-","17865","50%","-0.013","","","Active","Real Time"
="8435","CEPCO","102","1.170","1.170","1.170","-","1.170","1.100","1.250","0.920","61","","82","1915","50%","0.003","-5.19","","Active","Real Time"
="8443","HIL","102","","","0.750","","-","-","0.940","0.650","0","","-","18790","19%","","12.16","5.93","Active","Real Time"
="8443WB","HIL-WB","102","0.025","0.025","0.030","-0.005","0.025","0.025","0.295","0.015","608","","-","309215","60%","-0.016","","","Active","Real Time"
="8478","HWATAI","101","","","0.415","","-","-","0.560","0.410","0","","-","29710","43%","-0.010","1.73","23.98","Active","Real Time"
="8486","LIONPSIM","102","","","0.300","","-","-","0.440","0.230","0","","-","25970","47%","-0.002","4.43","6.89","Active","Real Time"
="8494","LBICAP","120","","","0.440","","-","-","0.520","0.380","0","5.68%","-","17620","42%","","3.60","15.34","Active","Real Time"
="8524","TALIWRK","165","0.510","0.510","0.510","-","0.515","0.505","0.805","0.500","7654","8.82%","32","658330","19%","-0.015","3.63","10.03","Active","Real Time"
="8532","PERTAMA","101","0.105","0.110","0.105","+0.005","0.115","0.105","2.120","0.045","74987","","67","1716570","55%","-0.003","-0.12","","Active","Real Time"
="8567","SALCON","165","0.255","0.255","0.255","-","0.255","0.250","0.360","0.245","2024","","40","304685","30%","-0.007","1.61","16.48","Active","Real Time"
="8583","MAHSING","120","1.110","1.140","1.120","+0.020","1.160","1.110","1.920","1.010","86359","3.95%","63","5936305","30%","-0.018","9.54","12.21","Active","Real Time"
="858376","MAHSING-C76","320","","","0.010","","-","-","0.020","0.005","0","","-","-","0%","","","","Suspended","Real Time"
="858377","MAHSING-C77","320","","","0.005","","-","-","0.090","0.010","0","","-","1058110","20%","-0.004","","","Active","Real Time"
="858378","MAHSING-C78","320","","","0.020","","-","-","0.055","0.020","0","","-","1167970","20%","","","","Active","Real Time"
="858379","MAHSING-C79","320","0.040","0.040","0.040","-","0.040","0.040","0.080","0.035","5000","","100","255650","30%","-0.006","","","Active","Real Time"
="858380","MAHSING-C80","320","0.025","0.030","0.025","+0.005","0.030","0.025","0.100","0.025","5400","","44","654810","22%","-0.008","","","Active","Real Time"
="858381","MAHSING-C81","320","","","0.050","","-","-","0.070","0.045","0","","-","-","0%","","","","Active","Real Time"
="858382","MAHSING-C82","320","0.040","0.045","0.040","+0.005","0.045","0.040","0.095","0.040","1901","","16","86250","17%","-0.010","","","Active","Real Time"
="858383","MAHSING-C83","320","0.040","0.040","0.040","-","0.040","0.040","0.080","0.035","3550","","10","158685","38%","-0.006","","","Active","Real Time"
="858384","MAHSING-C84","320","","","0.025","","-","-","0.040","0.025","0","","-","-","0%","","","","Active","Real Time"
="8583HA","MAHSING-HA","320","","","0.030","","-","-","0.050","0.030","0","","-","164855","50%","","","","Active","Real Time"
="8591","CRESBLD","103","0.520","0.520","0.525","-0.005","0.520","0.520","0.715","0.515","500","","56","32075","42%","-0.005","3.50","20.74","Active","Real Time"
="8605","FIHB","101","0.375","0.375","0.415","-0.040","0.375","0.375","0.415","0.200","25","","-","93085","51%","0.007","0.15","257.63","Active","Real Time"
="8605PB","FIHB-PB","101","","","0.060","","-","-","","","0","","-","33460","35%","0.005","","","Active","Real Time"
="8613","ENRA","161","","","0.650","","-","-","0.660","0.500","0","","-","6750","53%","-0.003","-27.19","","Active","Real Time"
="8613WA","ENRA-WA","161","","","0.005","","-","-","0.120","0.005","0","","-","49035","47%","-0.014","","","Active","Real Time"
="8621","LPI","110","14.260","14.240","14.260","-0.020","14.260","14.220","15.300","12.400","2491","5.62%","91","64035","29%","-0.096","94.66","15.04","Active","Real Time"
="8648","JASKITA","102","0.375","0.380","0.380","-","0.380","0.375","0.395","0.155","2178","9.21%","-","196600","67%","0.004","8.80","4.32","Active","Real Time"
="8664","SPSETIA","120","1.080","1.070","1.080","-0.010","1.100","1.060","1.500","0.990","86160","2.69%","42","9067440","52%","-0.012","10.16","8.49","Active","Real Time"
="86641A","SPSETIA-C1A","320","","","0.050","","-","-","0.050","0.030","0","","-","-","0%","","","","Active","Real Time"
="866493","SPSETIA-C93","320","","","0.015","","-","-","0.085","0.015","0","","-","-","16%","","","","Active","Real Time"
="866494","SPSETIA-C94","320","","","0.005","","-","-","0.150","0.005","0","","-","85590","27%","","","","Active","Real Time"
="866495","SPSETIA-C95","320","","","0.020","","-","-","0.060","0.020","0","","-","907345","17%","","","","Active","Real Time"
="866496","SPSETIA-C96","320","","","0.020","","-","-","0.130","0.020","0","","-","-","29%","","","","Active","Real Time"
="866497","SPSETIA-C97","320","0.055","0.055","0.055","-","0.055","0.055","0.135","0.035","700","","100","825075","35%","-0.013","","","Active","Real Time"
="866498","SPSETIA-C98","320","0.050","0.050","0.050","-","0.050","0.050","0.095","0.035","4000","","75","159675","36%","-0.012","","","Active","Real Time"
="866499","SPSETIA-C99","320","0.025","0.025","0.025","-","0.025","0.025","0.060","0.020","160","","-","342520","29%","","","","Active","Real Time"
="8664HE","SPSETIA-HE","320","","","0.045","","-","-","0.080","0.040","0","","-","145030","52%","0.005","","","Active","Real Time"
="8664PA","SPSETIA-PA","120","","","0.950","","-","-","0.990","0.920","0","","-","75335","40%","0.004","","","Active","Real Time"
="8664PC","SPSETIA-PC","120","0.505","0.540","0.495","+0.045","0.540","0.505","0.705","0.490","57","","7","9585","24%","-0.014","","","Active","Real Time"
="8672","KAMDAR","101","","","0.185","","-","-","0.480","0.170","0","","-","11505","44%","-0.001","-4.35","","Active","Real Time"
="8702","TEXCHEM","102","0.735","0.745","0.750","-0.005","0.745","0.725","0.920","0.670","1202","","-","65265","62%","0.005","5.75","17.74","Active","Real Time"
="8745","S&FCAP","102","0.065","0.065","0.070","-0.005","0.065","0.065","0.120","0.055","1800","","-","183670","50%","-0.001","-0.04","","Active","Real Time"
="8745WC","S&FCAP-WC","102","","","0.005","","-","-","0.045","0.005","0","","-","156905","100%","","","","Active","Real Time"
="8834","IREKA","103","0.130","0.140","0.145","-0.005","0.140","0.130","0.610","0.070","1187","","63","135285","58%","-0.004","-8.28","","Active, Alert","Real Time"
="8869","PMETAL","102","5.740","5.840","5.740","+0.100","5.840","5.680","5.790","4.140","123859","1.20%","48","6301300","61%","0.061","21.38","22.69","Active","Real Time"
="88691R","PMETAL-C1R","302","","","0.080","","-","-","0.135","0.080","0","","-","520025","36%","-0.008","","","Active","Real Time"
="88691T","PMETAL-C1T","302","","","0.075","","-","-","0.120","0.060","0","","-","178580","49%","0.001","","","Suspended","Real Time"
="88691U","PMETAL-C1U","302","","","0.070","","-","-","0.110","0.070","0","","-","-","0%","","","","Active","Real Time"
="88691V","PMETAL-C1V","302","0.180","0.185","0.155","+0.030","0.185","0.180","0.180","0.030","130","","100","37795","63%","0.016","","","Active","Real Time"
="88691W","PMETAL-C1W","302","0.225","0.225","0.200","+0.025","0.225","0.225","0.220","0.060","50","","100","36475","62%","0.018","","","Active","Real Time"
="88691X","PMETAL-C1X","302","0.130","0.135","0.130","+0.005","0.135","0.130","0.145","0.105","10000","","50","-","60%","","","","Active","Real Time"
="88691Y","PMETAL-C1Y","302","0.110","0.115","0.110","+0.005","0.115","0.110","0.115","0.090","10000","","50","-","0%","","","","Active","Real Time"
="88691Z","PMETAL-C1Z","302","0.240","0.245","0.230","+0.015","0.245","0.230","0.250","0.205","1800","","37","531700","46%","0.010","","","Active","Real Time"
="88692A","PMETAL-C2A","302","","","0.130","","-","-","0.130","0.125","0","","-","-","0%","","","","Active","Real Time"
="88692B","PMETAL-C2B","302","","","0.115","","-","-","0.115","0.115","0","","-","-","0%","","","","Active","Real Time"
="88692C","PMETAL-C2C","302","0.085","0.085","0.080","+0.005","0.085","0.085","0.100","0.070","1500","","50","-","0%","","","","Active","Real Time"
="88692D","PMETAL-C2D","302","","","0.090","","-","-","0.090","0.090","0","","-","-","0%","","","","Active","Real Time"
="88692E","PMETAL-C2E","302","","","0.120","","-","-","0.120","0.120","0","","-","-","0%","","","","Active","Real Time"
="8877","EKOVEST","103","0.400","0.405","0.400","+0.005","0.405","0.395","0.470","0.245","92636","","46","18359875","61%","","-4.70","","Active","Real Time"
="887768","EKOVEST-C68","303","","","0.090","","-","-","0.125","0.030","0","","-","1769270","46%","0.011","","","Active","Real Time"
="887769","EKOVEST-C69","303","0.100","0.100","0.110","-0.010","0.100","0.100","0.160","0.035","3300","","-","2614300","43%","-0.003","","","Active","Real Time"
="887770","EKOVEST-C70","303","","","0.065","","-","-","0.120","0.045","0","","-","190700","43%","-0.001","","","Active","Real Time"
="887771","EKOVEST-C71","303","","","0.060","","-","-","0.115","0.035","0","","-","3049670","47%","-0.003","","","Active","Real Time"
="887772","EKOVEST-C72","303","","","0.040","","-","-","0.075","0.030","0","","-","1273690","43%","-0.003","","","Active","Real Time"
="887773","EKOVEST-C73","303","","","0.020","","-","-","0.055","0.015","0","","-","1153310","11%","","","","Active","Real Time"
="887774","EKOVEST-C74","303","0.045","0.045","0.050","-0.005","0.045","0.045","0.085","0.035","5000","","-","3002545","47%","","","","Active","Real Time"
="887775","EKOVEST-C75","303","0.045","0.045","0.045","-","0.045","0.045","0.045","0.040","30000","","10","-","0%","","","","Active","Real Time"
="8885","AVI","101","0.080","0.075","0.080","-0.005","0.080","0.075","0.085","0.030","102544","","71","4252390","50%","0.004","-0.59","","Active","Real Time"
="8893","MKLAND","120","0.140","0.140","0.145","-0.005","0.145","0.140","0.200","0.130","1356","","24","151385","44%","","0.78","19.64","Active","Real Time"
="8907","EG","102","1.320","1.310","1.320","-0.010","1.320","1.290","2.780","0.990","22706","0.38%","31","6555440","68%","0.038","15.63","15.29","Active","Real Time"
="8907CE","EG-CE","302","0.005","0.005","0.010","-0.005","0.005","0.005","0.050","0.010","600","","-","543705","25%","","","","Active","Real Time"
="8907CF","EG-CF","302","0.100","0.100","0.110","-0.010","0.105","0.100","0.110","0.055","14382","","46","2570295","71%","0.005","","","Active","Real Time"
="8907CG","EG-CG","302","0.130","0.130","0.140","-0.010","0.130","0.130","0.140","0.105","600","","-","-","0%","","","","Active","Real Time"
="8907WD","EG-WD","102","0.635","0.630","0.635","-0.005","0.635","0.615","0.950","0.240","52813","","51","8505140","90%","0.062","","","Active","Real Time"
="8923","JIANKUN","120","0.030","0.030","0.030","-","0.030","0.025","0.060","0.025","1073","","93","3147665","67%","","-7.76","","Active","Real Time"
="8923WB","JIANKUN-WB","120","0.005","0.010","0.010","-","0.010","0.005","0.025","0.005","5478","","98","127870","50%","","","","Active","Real Time"
="8966","TECHBASE","101","0.105","0.115","0.105","+0.010","0.115","0.105","0.160","0.085","11971","","86","931370","44%","","-10.55","","Active","Real Time"
="8966LA","TECHBASE-LA","501","","","0.030","","-","-","0.040","0.020","0","","-","755595","100%","","","","Active","Real Time"
="8966WB","TECHBASE-WB","101","","","0.005","","-","-","0.030","0.005","0","","-","105760","50%","","","","Active","Real Time"
="8982","CEPAT","125","0.680","0.680","0.690","-0.010","0.680","0.680","0.775","0.605","494","2.94%","90","98205","75%","0.008","6.99","9.97","Active","Real Time"
="9008","OMESTI","105","0.110","0.115","0.110","+0.005","0.115","0.105","0.175","0.065","16400","","57","774435","63%","0.003","-46.58","","Active","Real Time"
="9008PB","OMESTI-PB","105","0.685","0.690","0.690","-","0.690","0.680","0.740","0.260","4740","","43","147450","63%","0.014","","","Active","Real Time"
="9008WC","OMESTI-WC","105","","","0.005","","-","-","0.030","0.005","0","","-","183555","50%","","","","Active","Real Time"
="9016","EKSONS","102","0.495","0.495","0.485","+0.010","0.495","0.495","0.645","0.445","325","5.05%","100","22665","42%","-0.002","-9.52","","Active","Real Time"
="9059","TSH","125","1.140","1.140","1.140","-","1.150","1.130","1.280","1.000","19205","2.19%","68","2410115","46%","","10.19","9.61","Active","Real Time"
="905915","TSH-C15","325","0.065","0.065","0.070","-0.005","0.070","0.065","0.110","0.065","3681","","92","422305","37%","","","","Active","Real Time"
="905916","TSH-C16","325","","","0.065","","-","-","0.080","0.065","0","","-","-","0%","","","","Active","Real Time"
="905917","TSH-C17","325","0.085","0.085","0.150","-0.065","0.085","0.085","","","200","","100","-","0%","","","","Active","Real Time"
="9075","THETA","105","0.790","0.795","0.790","+0.005","0.805","0.780","1.900","0.650","8347","","42","1244215","54%","-0.011","-15.10","","Active","Real Time"
="9083","JETSON","102","0.155","0.155","0.160","-0.005","0.155","0.150","0.230","0.125","5650","","23","862075","43%","-0.004","-6.56","","Active","Real Time"
="9091","EMICO","101","0.185","0.180","0.190","-0.010","0.185","0.180","0.315","0.190","200","","-","11065","47%","-0.006","-0.84","","Active","Real Time"
="9113","ICONIC","101","0.065","0.070","0.065","+0.005","0.070","0.065","0.120","0.060","5636","","8","164985","50%","","0.19","36.38","Active","Real Time"
="9113WA","ICONIC-WA","101","0.025","0.025","0.025","-","0.025","0.025","0.050","0.020","4000","","-","281645","60%","","","","Active","Real Time"
="9121","KPSCB","102","","","0.635","","-","-","0.695","0.400","0","","-","86135","47%","0.026","10.29","6.17","Active","Real Time"
="9148","GBAY","102","0.670","0.640","0.675","-0.035","0.670","0.640","0.680","0.570","200","","50","10340","49%","0.017","-0.22","","Active","Real Time"
="9172","FPI","101","1.520","1.550","1.510","+0.040","1.580","1.500","2.950","1.180","13646","11.61%","67","1069510","69%","0.031","26.09","5.99","Active","Real Time"
="9199","LYSAGHT","102","2.450","2.450","2.380","+0.070","2.450","2.450","3.500","2.360","10","20.41%","-","8035","36%","-0.021","30.51","8.03","Active","Real Time"
="9237","SCIB","102","0.135","0.135","0.135","-","0.140","0.130","0.290","0.110","22398","","16","743255","44%","","0.66","21.02","Active","Real Time"
="9261","GADANG","103","0.275","0.285","0.280","+0.005","0.285","0.270","0.375","0.210","13397","","78","1173220","79%","0.006","1.34","32.62","Active","Real Time"
="9288","BONIA","101","0.905","0.920","0.905","+0.015","0.920","0.905","1.620","0.900","36","5.43%","56","39035","21%","-0.053","3.28","23.49","Active","Real Time"
="9296","RCECAP","110","1.090","1.100","1.090","+0.010","1.100","1.090","1.770","1.020","3672","5.91%","40","650885","70%","0.003","7.20","15.47","Active","Real Time"
="9296CG","RCECAP-CG","310","","","0.005","","-","-","0.060","0.010","0","","-","-","0%","","","","Active","Real Time"
="9296CH","RCECAP-CH","310","","","0.065","","-","-","0.065","0.065","0","","-","-","0%","","","","Active","Real Time"
="9318","FITTERS","102","0.025","0.030","0.025","+0.005","0.030","0.025","","","5553","","-","-","","","0.06","53.50","Active","Real Time"
="9318WC","FITTERS-WC","102","0.000","","0.005","","-","-","","","0","","-","-","","","","","Active","Real Time"
